wlo,whi,flux
  38.33934,   38.34242,   1.3050e-10
  38.34242,   38.34551,   6.6187e-11
  38.34551,   38.34860,   5.8913e-11
  38.34860,   38.35169,   5.6175e-11
  38.35169,   38.35478,   5.5091e-11
  38.35478,   38.35787,   5.4942e-11
  38.35787,   38.36096,   5.5196e-11
  38.36096,   38.36405,   5.6436e-11
  38.36405,   38.36714,   5.8358e-11
  38.36714,   38.37023,   5.8421e-11
  38.37023,   38.37332,   5.6630e-11
  38.37332,   38.37641,   5.5588e-11
  38.37641,   38.37950,   5.5625e-11
  38.37950,   38.38259,   5.5602e-11
  38.38259,   38.38568,   5.5301e-11
  38.38568,   38.38877,   5.5279e-11
  38.38877,   38.39186,   5.5886e-11
  38.39186,   38.39496,   5.6639e-11
  38.39496,   38.39805,   5.7427e-11
  38.39805,   38.40114,   5.9842e-11
  38.40114,   38.40423,   6.1262e-11
  38.40423,   38.40733,   7.8459e-11
  38.40733,   38.41042,   2.6199e-10
  38.41042,   38.41351,   3.6989e-10
  38.41351,   38.41661,   1.2339e-10
  38.41661,   38.41970,   5.7457e-11
  38.41970,   38.42280,   5.5036e-11
  38.42280,   38.42589,   5.4998e-11
  38.42589,   38.42898,   5.5031e-11
  38.42898,   38.43208,   5.5016e-11
  38.43208,   38.43518,   5.4990e-11
  38.43518,   38.43827,   5.4987e-11
  38.43827,   38.44137,   5.4990e-11
  38.44137,   38.44446,   5.4993e-11
  38.44446,   38.44756,   5.4996e-11
  38.44756,   38.45066,   5.5000e-11
  38.45066,   38.45375,   5.5017e-11
  38.45375,   38.45685,   5.5104e-11
  38.45685,   38.45995,   5.5282e-11
  38.45995,   38.46304,   5.5367e-11
  38.46304,   38.46614,   5.5264e-11
  38.46614,   38.46924,   5.5133e-11
  38.46924,   38.47234,   5.5207e-11
  38.47234,   38.47544,   5.7645e-11
  38.47544,   38.47854,   7.4438e-11
  38.47854,   38.48164,   1.2099e-10
  38.48164,   38.48473,   1.5555e-10
  38.48473,   38.48783,   1.2322e-10
  38.48783,   38.49093,   7.8476e-11
  38.49093,   38.49403,   7.5131e-11
  38.49403,   38.49713,   2.5388e-10
  38.49713,   38.50024,   4.1940e-10
  38.50024,   38.50334,   1.4978e-10
  38.50334,   38.50644,   5.8953e-11
  38.50644,   38.50954,   5.5151e-11
  38.50954,   38.51264,   5.5064e-11
  38.51264,   38.51574,   5.5065e-11
  38.51574,   38.51884,   5.5069e-11
  38.51884,   38.52195,   5.5076e-11
  38.52195,   38.52505,   5.5150e-11
  38.52505,   38.52815,   5.5896e-11
  38.52815,   38.53125,   6.1806e-11
  38.53125,   38.53436,   7.9892e-11
  38.53436,   38.53746,   8.1489e-11
  38.53746,   38.54057,   6.3208e-11
  38.54057,   38.54367,   5.6263e-11
  38.54367,   38.54677,   5.5233e-11
  38.54677,   38.54988,   5.5281e-11
  38.54988,   38.55298,   6.2248e-11
  38.55298,   38.55609,   1.1677e-10
  38.55609,   38.55919,   1.3029e-10
  38.55919,   38.56230,   6.8109e-11
  38.56230,   38.56541,   5.5521e-11
  38.56541,   38.56851,   5.5157e-11
  38.56851,   38.57162,   5.6257e-11
  38.57162,   38.57472,   9.7306e-11
  38.57472,   38.57783,   3.3314e-10
  38.57783,   38.58094,   3.1229e-10
  38.58094,   38.58405,   9.1152e-11
  38.58405,   38.58715,   5.8203e-11
  38.58715,   38.59026,   5.5819e-11
  38.59026,   38.59337,   5.5745e-11
  38.59337,   38.59648,   5.6192e-11
  38.59648,   38.59959,   5.5933e-11
  38.59959,   38.60270,   5.5402e-11
  38.60270,   38.60580,   5.5454e-11
  38.60580,   38.60891,   5.9419e-11
  38.60891,   38.61202,   9.9942e-11
  38.61202,   38.61513,   2.7782e-10
  38.61513,   38.61824,   4.0281e-10
  38.61824,   38.62135,   2.0228e-10
  38.62135,   38.62446,   6.8943e-11
  38.62446,   38.62757,   5.7917e-11
  38.62757,   38.63069,   6.2365e-11
  38.63069,   38.63380,   8.0559e-11
  38.63380,   38.63691,   8.2495e-11
  38.63691,   38.64002,   6.1870e-11
  38.64002,   38.64313,   5.6291e-11
  38.64313,   38.64625,   5.5701e-11
  38.64625,   38.64936,   5.5526e-11
  38.64936,   38.65247,   5.6029e-11
  38.65247,   38.65558,   5.7218e-11
  38.65558,   38.65870,   5.9025e-11
  38.65870,   38.66181,   9.5002e-11
  38.66181,   38.66492,   2.0084e-10
  38.66492,   38.66804,   1.3469e-10
  38.66804,   38.67115,   9.1121e-11
  38.67115,   38.67427,   1.6379e-10
  38.67427,   38.67738,   2.5032e-10
  38.67738,   38.68050,   3.4218e-10
  38.68050,   38.68361,   1.8662e-10
  38.68361,   38.68673,   6.5483e-11
  38.68673,   38.68984,   5.5781e-11
  38.68984,   38.69296,   6.1430e-11
  38.69296,   38.69608,   1.6296e-10
  38.69608,   38.69919,   3.3881e-10
  38.69919,   38.70231,   1.7119e-10
  38.70231,   38.70543,   7.4492e-11
  38.70543,   38.70854,   6.0849e-11
  38.70854,   38.71166,   5.7268e-11
  38.71166,   38.71478,   5.6882e-11
  38.71478,   38.71790,   7.0083e-11
  38.71790,   38.72102,   1.3389e-10
  38.72102,   38.72414,   1.1587e-10
  38.72414,   38.72725,   6.2351e-11
  38.72725,   38.73037,   5.6284e-11
  38.73037,   38.73349,   5.5944e-11
  38.73349,   38.73661,   5.5581e-11
  38.73661,   38.73973,   5.5445e-11
  38.73973,   38.74285,   5.5514e-11
  38.74285,   38.74597,   5.5739e-11
  38.74597,   38.74909,   5.6340e-11
  38.74909,   38.75221,   5.7529e-11
  38.75221,   38.75534,   5.7963e-11
  38.75534,   38.75846,   5.7200e-11
  38.75846,   38.76158,   6.1672e-11
  38.76158,   38.76470,   9.0637e-11
  38.76470,   38.76782,   1.1546e-10
  38.76782,   38.77095,   8.5013e-11
  38.77095,   38.77407,   6.5378e-11
  38.77407,   38.77719,   7.0344e-11
  38.77719,   38.78031,   7.1774e-11
  38.78031,   38.78344,   6.3902e-11
  38.78344,   38.78656,   6.0224e-11
  38.78656,   38.78968,   7.0442e-11
  38.78968,   38.79281,   7.3248e-11
  38.79281,   38.79593,   6.0830e-11
  38.79593,   38.79906,   5.6843e-11
  38.79906,   38.80218,   5.6191e-11
  38.80218,   38.80531,   5.5973e-11
  38.80531,   38.80843,   5.5748e-11
  38.80843,   38.81156,   5.5926e-11
  38.81156,   38.81469,   5.6849e-11
  38.81469,   38.81781,   5.8097e-11
  38.81781,   38.82094,   6.5400e-11
  38.82094,   38.82406,   1.1341e-10
  38.82406,   38.82719,   1.7933e-10
  38.82719,   38.83032,   1.3688e-10
  38.83032,   38.83345,   8.7497e-11
  38.83345,   38.83657,   7.9709e-11
  38.83657,   38.83970,   9.9820e-11
  38.83970,   38.84283,   1.2254e-10
  38.84283,   38.84596,   7.5599e-11
  38.84596,   38.84909,   7.1048e-11
  38.84909,   38.85222,   8.9107e-11
  38.85222,   38.85534,   7.4614e-11
  38.85534,   38.85847,   7.5050e-11
  38.85847,   38.86160,   1.3090e-10
  38.86160,   38.86473,   1.9046e-10
  38.86473,   38.86786,   1.6024e-10
  38.86786,   38.87099,   9.3108e-11
  38.87099,   38.87413,   7.1497e-11
  38.87413,   38.87726,   9.7569e-11
  38.87726,   38.88039,   1.6936e-10
  38.88039,   38.88352,   1.9984e-10
  38.88352,   38.88665,   1.3491e-10
  38.88665,   38.88978,   7.9272e-11
  38.88978,   38.89291,   8.6979e-11
  38.89291,   38.89605,   1.5648e-10
  38.89605,   38.89918,   1.9792e-10
  38.89918,   38.90231,   1.3039e-10
  38.90231,   38.90545,   8.6160e-11
  38.90545,   38.90858,   6.8336e-11
  38.90858,   38.91171,   6.4480e-11
  38.91171,   38.91485,   6.0944e-11
  38.91485,   38.91798,   5.9112e-11
  38.91798,   38.92112,   6.0513e-11
  38.92112,   38.92425,   6.1666e-11
  38.92425,   38.92739,   6.2478e-11
  38.92739,   38.93052,   6.1777e-11
  38.93052,   38.93366,   5.7754e-11
  38.93366,   38.93679,   5.7413e-11
  38.93679,   38.93993,   5.7862e-11
  38.93993,   38.94306,   5.8369e-11
  38.94306,   38.94620,   6.0922e-11
  38.94620,   38.94934,   9.2399e-11
  38.94934,   38.95247,   1.1916e-10
  38.95247,   38.95561,   1.4384e-10
  38.95561,   38.95875,   1.4990e-10
  38.95875,   38.96189,   9.0560e-11
  38.96189,   38.96503,   6.0277e-11
  38.96503,   38.96816,   5.6023e-11
  38.96816,   38.97130,   5.6092e-11
  38.97130,   38.97444,   5.6296e-11
  38.97444,   38.97758,   5.7295e-11
  38.97758,   38.98072,   6.0701e-11
  38.98072,   38.98386,   6.3175e-11
  38.98386,   38.98700,   6.0451e-11
  38.98700,   38.99014,   5.7587e-11
  38.99014,   38.99328,   5.9517e-11
  38.99328,   38.99642,   8.0665e-11
  38.99642,   38.99956,   1.0470e-10
  38.99956,   39.00270,   8.0879e-11
  39.00270,   39.00584,   5.9804e-11
  39.00584,   39.00898,   5.9627e-11
  39.00898,   39.01213,   6.4828e-11
  39.01213,   39.01527,   6.5302e-11
  39.01527,   39.01841,   6.0381e-11
  39.01841,   39.02155,   5.7631e-11
  39.02155,   39.02470,   5.7100e-11
  39.02470,   39.02784,   5.8626e-11
  39.02784,   39.03098,   6.3645e-11
  39.03098,   39.03413,   6.4475e-11
  39.03413,   39.03727,   6.7724e-11
  39.03727,   39.04041,   7.4193e-11
  39.04041,   39.04356,   6.7625e-11
  39.04356,   39.04670,   5.8794e-11
  39.04670,   39.04985,   5.6302e-11
  39.04985,   39.05299,   5.8973e-11
  39.05299,   39.05614,   6.4877e-11
  39.05614,   39.05928,   5.9754e-11
  39.05928,   39.06243,   5.6221e-11
  39.06243,   39.06558,   5.6171e-11
  39.06558,   39.06872,   5.6307e-11
  39.06872,   39.07187,   5.6124e-11
  39.07187,   39.07502,   5.5912e-11
  39.07502,   39.07816,   5.6089e-11
  39.07816,   39.08131,   5.8231e-11
  39.08131,   39.08446,   6.6074e-11
  39.08446,   39.08761,   9.0689e-11
  39.08761,   39.09075,   1.3231e-10
  39.09075,   39.09390,   1.0906e-10
  39.09390,   39.09705,   7.3684e-11
  39.09705,   39.10020,   6.5077e-11
  39.10020,   39.10335,   6.9888e-11
  39.10335,   39.10650,   8.8765e-11
  39.10650,   39.10965,   1.4574e-10
  39.10965,   39.11280,   1.6228e-10
  39.11280,   39.11595,   9.1153e-11
  39.11595,   39.11910,   6.0811e-11
  39.11910,   39.12225,   5.6327e-11
  39.12225,   39.12540,   5.6061e-11
  39.12540,   39.12855,   5.6745e-11
  39.12855,   39.13170,   5.7968e-11
  39.13170,   39.13485,   6.0430e-11
  39.13485,   39.13801,   5.9345e-11
  39.13801,   39.14116,   5.6334e-11
  39.14116,   39.14431,   5.5930e-11
  39.14431,   39.14746,   5.5925e-11
  39.14746,   39.15062,   5.5933e-11
  39.15062,   39.15377,   5.5959e-11
  39.15377,   39.15692,   5.6159e-11
  39.15692,   39.16008,   5.6933e-11
  39.16008,   39.16323,   5.8269e-11
  39.16323,   39.16639,   6.1248e-11
  39.16639,   39.16954,   6.4672e-11
  39.16954,   39.17269,   8.0218e-11
  39.17269,   39.17585,   1.1864e-10
  39.17585,   39.17901,   1.0719e-10
  39.17901,   39.18216,   7.2018e-11
  39.18216,   39.18532,   5.9557e-11
  39.18532,   39.18847,   5.6477e-11
  39.18847,   39.19163,   5.6284e-11
  39.19163,   39.19479,   5.6986e-11
  39.19479,   39.19794,   5.7430e-11
  39.19794,   39.20110,   5.6842e-11
  39.20110,   39.20426,   5.6551e-11
  39.20426,   39.20741,   5.7089e-11
  39.20741,   39.21057,   5.7666e-11
  39.21057,   39.21373,   6.0435e-11
  39.21373,   39.21689,   7.8857e-11
  39.21689,   39.22005,   1.3118e-10
  39.22005,   39.22321,   1.3529e-10
  39.22321,   39.22636,   9.4206e-11
  39.22636,   39.22952,   1.0775e-10
  39.22952,   39.23268,   1.4693e-10
  39.23268,   39.23584,   6.2954e-10
  39.23584,   39.23900,   2.7964e-09
  39.23900,   39.24216,   4.3841e-09
  39.24216,   39.24532,   1.9044e-09
  39.24532,   39.24849,   3.5406e-10
  39.24849,   39.25165,   8.5248e-11
  39.25165,   39.25481,   5.7612e-11
  39.25481,   39.25797,   5.6106e-11
  39.25797,   39.26113,   5.6131e-11
  39.26113,   39.26429,   5.6368e-11
  39.26429,   39.26746,   5.6788e-11
  39.26746,   39.27062,   5.7838e-11
  39.27062,   39.27378,   6.0951e-11
  39.27378,   39.27694,   6.3705e-11
  39.27694,   39.28011,   6.2634e-11
  39.28011,   39.28327,   6.5971e-11
  39.28327,   39.28644,   7.5500e-11
  39.28644,   39.28960,   7.4766e-11
  39.28960,   39.29276,   6.7472e-11
  39.29276,   39.29593,   9.1321e-11
  39.29593,   39.29909,   2.2134e-10
  39.29909,   39.30226,   2.8785e-10
  39.30226,   39.30542,   1.3985e-10
  39.30542,   39.30859,   6.7902e-11
  39.30859,   39.31176,   6.4868e-11
  39.31176,   39.31492,   1.3686e-10
  39.31492,   39.31809,   5.8310e-10
  39.31809,   39.32126,   1.4392e-09
  39.32126,   39.32442,   1.0979e-09
  39.32442,   39.32759,   3.2259e-10
  39.32759,   39.33076,   1.0327e-10
  39.33076,   39.33392,   8.9256e-11
  39.33392,   39.33709,   6.6683e-11
  39.33709,   39.34026,   5.6770e-11
  39.34026,   39.34343,   5.6382e-11
  39.34343,   39.34660,   5.6282e-11
  39.34660,   39.34977,   5.6187e-11
  39.34977,   39.35294,   5.6181e-11
  39.35294,   39.35611,   5.6196e-11
  39.35611,   39.35928,   5.6358e-11
  39.35928,   39.36245,   5.9908e-11
  39.36245,   39.36562,   9.7644e-11
  39.36562,   39.36879,   1.5207e-10
  39.36879,   39.37196,   1.0347e-10
  39.37196,   39.37513,   6.7585e-11
  39.37513,   39.37830,   5.8857e-11
  39.37830,   39.38147,   5.6966e-11
  39.38147,   39.38464,   5.7594e-11
  39.38464,   39.38782,   6.1661e-11
  39.38782,   39.39099,   6.8548e-11
  39.39099,   39.39416,   1.0986e-10
  39.39416,   39.39733,   2.7640e-10
  39.39733,   39.40051,   2.0474e-10
  39.40051,   39.40368,   7.1006e-11
  39.40368,   39.40685,   5.6894e-11
  39.40685,   39.41003,   5.7648e-11
  39.41003,   39.41320,   5.8826e-11
  39.41320,   39.41638,   5.8084e-11
  39.41638,   39.41955,   5.7964e-11
  39.41955,   39.42272,   6.2211e-11
  39.42272,   39.42590,   7.6290e-11
  39.42590,   39.42908,   7.7096e-11
  39.42908,   39.43225,   6.2475e-11
  39.43225,   39.43543,   5.7121e-11
  39.43543,   39.43860,   5.6415e-11
  39.43860,   39.44178,   5.6353e-11
  39.44178,   39.44496,   5.6320e-11
  39.44496,   39.44813,   5.6308e-11
  39.44813,   39.45131,   5.6311e-11
  39.45131,   39.45449,   5.6315e-11
  39.45449,   39.45767,   5.6320e-11
  39.45767,   39.46084,   5.6326e-11
  39.46084,   39.46402,   5.6334e-11
  39.46402,   39.46720,   5.6346e-11
  39.46720,   39.47038,   5.6356e-11
  39.47038,   39.47356,   5.6355e-11
  39.47356,   39.47674,   5.6358e-11
  39.47674,   39.47992,   5.6521e-11
  39.47992,   39.48310,   5.8885e-11
  39.48310,   39.48628,   7.5899e-11
  39.48628,   39.48946,   1.3562e-10
  39.48946,   39.49264,   1.5739e-10
  39.49264,   39.49582,   9.2272e-11
  39.49582,   39.49900,   6.2288e-11
  39.49900,   39.50218,   5.6926e-11
  39.50218,   39.50536,   5.6421e-11
  39.50536,   39.50854,   5.6430e-11
  39.50854,   39.51173,   5.6630e-11
  39.51173,   39.51491,   5.7033e-11
  39.51491,   39.51809,   5.7058e-11
  39.51809,   39.52127,   5.6689e-11
  39.52127,   39.52446,   5.6739e-11
  39.52446,   39.52764,   5.9015e-11
  39.52764,   39.53082,   6.5700e-11
  39.53082,   39.53401,   6.5616e-11
  39.53401,   39.53719,   5.8958e-11
  39.53719,   39.54038,   5.6718e-11
  39.54038,   39.54356,   5.6473e-11
  39.54356,   39.54674,   5.6456e-11
  39.54674,   39.54993,   5.6460e-11
  39.54993,   39.55312,   5.6467e-11
  39.55312,   39.55630,   5.6496e-11
  39.55630,   39.55949,   5.6606e-11
  39.55949,   39.56267,   5.6971e-11
  39.56267,   39.56586,   5.8577e-11
  39.56586,   39.56905,   6.7045e-11
  39.56905,   39.57223,   8.8280e-11
  39.57223,   39.57542,   8.3764e-11
  39.57542,   39.57861,   6.3437e-11
  39.57861,   39.58180,   5.7623e-11
  39.58180,   39.58498,   5.6673e-11
  39.58498,   39.58817,   5.6594e-11
  39.58817,   39.59136,   5.7373e-11
  39.59136,   39.59455,   6.1420e-11
  39.59455,   39.59774,   6.5979e-11
  39.59774,   39.60093,   6.1263e-11
  39.60093,   39.60412,   5.7462e-11
  39.60412,   39.60731,   5.7684e-11
  39.60731,   39.61050,   6.0169e-11
  39.61050,   39.61369,   6.1021e-11
  39.61369,   39.61688,   6.0584e-11
  39.61688,   39.62007,   6.9900e-11
  39.62007,   39.62326,   7.9228e-11
  39.62326,   39.62645,   6.7100e-11
  39.62645,   39.62964,   5.8120e-11
  39.62964,   39.63283,   5.6713e-11
  39.63283,   39.63603,   5.6615e-11
  39.63603,   39.63922,   5.7074e-11
  39.63922,   39.64241,   6.1970e-11
  39.64241,   39.64560,   9.5026e-11
  39.64560,   39.64880,   1.6371e-10
  39.64880,   39.65199,   1.3410e-10
  39.65199,   39.65518,   7.2455e-11
  39.65518,   39.65838,   5.9179e-11
  39.65838,   39.66157,   7.3289e-11
  39.66157,   39.66477,   2.3625e-10
  39.66477,   39.66796,   6.8561e-10
  39.66796,   39.67116,   6.5540e-10
  39.67116,   39.67435,   2.1916e-10
  39.67435,   39.67755,   7.1251e-11
  39.67755,   39.68074,   5.8208e-11
  39.68074,   39.68394,   6.0314e-11
  39.68394,   39.68713,   6.1519e-11
  39.68713,   39.69033,   5.8433e-11
  39.69033,   39.69353,   5.7610e-11
  39.69353,   39.69672,   5.8259e-11
  39.69672,   39.69992,   5.7931e-11
  39.69992,   39.70312,   5.7056e-11
  39.70312,   39.70632,   5.6779e-11
  39.70632,   39.70951,   5.6922e-11
  39.70951,   39.71271,   5.7326e-11
  39.71271,   39.71591,   5.8888e-11
  39.71591,   39.71911,   6.1378e-11
  39.71911,   39.72231,   6.8163e-11
  39.72231,   39.72551,   1.2050e-10
  39.72551,   39.72871,   2.3982e-10
  39.72871,   39.73191,   2.0097e-10
  39.73191,   39.73511,   9.4712e-11
  39.73511,   39.73831,   8.4016e-11
  39.73831,   39.74151,   1.1751e-10
  39.74151,   39.74471,   8.9051e-11
  39.74471,   39.74791,   6.1542e-11
  39.74791,   39.75111,   5.7238e-11
  39.75111,   39.75431,   5.6819e-11
  39.75431,   39.75751,   5.6869e-11
  39.75751,   39.76072,   5.7056e-11
  39.76072,   39.76392,   5.7938e-11
  39.76392,   39.76712,   5.7847e-11
  39.76712,   39.77032,   5.7772e-11
  39.77032,   39.77353,   5.8547e-11
  39.77353,   39.77673,   5.9098e-11
  39.77673,   39.77993,   6.6101e-11
  39.77993,   39.78314,   8.0956e-11
  39.78314,   39.78634,   7.2798e-11
  39.78634,   39.78955,   6.0082e-11
  39.78955,   39.79275,   5.7916e-11
  39.79275,   39.79596,   5.8724e-11
  39.79596,   39.79916,   6.3523e-11
  39.79916,   39.80237,   7.3164e-11
  39.80237,   39.80557,   7.5436e-11
  39.80557,   39.80878,   6.6350e-11
  39.80878,   39.81199,   5.8995e-11
  39.81199,   39.81519,   5.7037e-11
  39.81519,   39.81840,   5.7093e-11
  39.81840,   39.82161,   6.6891e-11
  39.82161,   39.82481,   1.5219e-10
  39.82481,   39.82802,   2.9217e-10
  39.82802,   39.83123,   2.1129e-10
  39.83123,   39.83444,   8.3948e-11
  39.83444,   39.83764,   6.0307e-11
  39.83764,   39.84085,   5.9563e-11
  39.84085,   39.84406,   5.7566e-11
  39.84406,   39.84727,   5.6893e-11
  39.84727,   39.85048,   5.6856e-11
  39.85048,   39.85369,   5.6859e-11
  39.85369,   39.85690,   5.6863e-11
  39.85690,   39.86011,   5.6867e-11
  39.86011,   39.86332,   5.6871e-11
  39.86332,   39.86653,   5.6875e-11
  39.86653,   39.86974,   5.6879e-11
  39.86974,   39.87295,   5.6883e-11
  39.87295,   39.87616,   5.6887e-11
  39.87616,   39.87938,   5.6891e-11
  39.87938,   39.88259,   5.6896e-11
  39.88259,   39.88580,   5.6969e-11
  39.88580,   39.88901,   5.8224e-11
  39.88901,   39.89223,   7.0036e-11
  39.89223,   39.89544,   1.0627e-10
  39.89544,   39.89865,   9.6544e-11
  39.89865,   39.90187,   6.4621e-11
  39.90187,   39.90508,   5.9223e-11
  39.90508,   39.90829,   6.2277e-11
  39.90829,   39.91151,   6.4978e-11
  39.91151,   39.91472,   6.2891e-11
  39.91472,   39.91794,   5.9371e-11
  39.91794,   39.92115,   5.8140e-11
  39.92115,   39.92437,   5.8820e-11
  39.92437,   39.92758,   5.8980e-11
  39.92758,   39.93080,   6.1589e-11
  39.93080,   39.93401,   6.1410e-11
  39.93401,   39.93723,   5.7927e-11
  39.93723,   39.94045,   5.7806e-11
  39.94045,   39.94366,   5.8108e-11
  39.94366,   39.94688,   6.0494e-11
  39.94688,   39.95010,   6.2925e-11
  39.95010,   39.95332,   6.1388e-11
  39.95332,   39.95653,   7.0839e-11
  39.95653,   39.95975,   7.4316e-11
  39.95975,   39.96297,   6.1690e-11
  39.96297,   39.96619,   5.7562e-11
  39.96619,   39.96941,   5.7140e-11
  39.96941,   39.97263,   5.7199e-11
  39.97263,   39.97585,   5.8775e-11
  39.97585,   39.97907,   6.8135e-11
  39.97907,   39.98229,   7.4779e-11
  39.98229,   39.98551,   6.2848e-11
  39.98551,   39.98873,   5.7671e-11
  39.98873,   39.99195,   5.7076e-11
  39.99195,   39.99517,   5.7043e-11
  39.99517,   39.99839,   5.7051e-11
  39.99839,   40.00161,   5.7082e-11
  40.00161,   40.00483,   5.7163e-11
  40.00483,   40.00805,   5.7261e-11
  40.00805,   40.01128,   5.7931e-11
  40.01128,   40.01450,   6.9442e-11
  40.01450,   40.01772,   1.2961e-10
  40.01772,   40.02095,   1.7776e-10
  40.02095,   40.02417,   1.1281e-10
  40.02417,   40.02739,   6.5103e-11
  40.02739,   40.03062,   6.0025e-11
  40.03062,   40.03384,   6.0373e-11
  40.03384,   40.03706,   5.8654e-11
  40.03706,   40.04029,   5.7636e-11
  40.04029,   40.04351,   5.7284e-11
  40.04351,   40.04674,   5.7208e-11
  40.04674,   40.04996,   5.7168e-11
  40.04996,   40.05319,   5.7137e-11
  40.05319,   40.05642,   5.7130e-11
  40.05642,   40.05964,   5.7146e-11
  40.05964,   40.06287,   5.7582e-11
  40.06287,   40.06610,   5.9858e-11
  40.06610,   40.06932,   5.9982e-11
  40.06932,   40.07255,   5.9132e-11
  40.07255,   40.07578,   6.1504e-11
  40.07578,   40.07901,   9.3889e-11
